Comuna,Tasa,Fecha
San Ignacio,174.446583253128,2021-04-12
San Ignacio,102.26179018286814,2021-04-16
San Ignacio,78.20019249278151,2021-04-19
San Ignacio,144.36958614051971,2021-04-23
San Ignacio,144.36958614051971,2021-04-26
San Ignacio,150.38498556304137,2021-04-30
San Ignacio,216.5543792107796,2021-05-03
San Ignacio,246.63137632338788,2021-05-07
San Ignacio,264.6775745909528,2021-05-10
San Ignacio,336.86236766121266,2021-05-14
San Ignacio,421.0779595765159,2021-05-17
San Ignacio,475.2165543792108,2021-05-21
San Ignacio,415.06256015399424,2021-05-24
San Ignacio,270.6929740134745,2021-05-28
San Ignacio,258.6621751684312,2021-05-31
San Ignacio,421.0779595765159,2021-06-04
San Ignacio,391.0009624639076,2021-06-07
San Ignacio,300.76997112608274,2021-06-11
San Ignacio,228.5851780558229,2021-06-14
San Ignacio,192.49278152069297,2021-06-18
San Ignacio,138.35418671799806,2021-06-21
San Ignacio,144.36958614051971,2021-06-25
San Ignacio,150.38498556304137,2021-06-28
San Ignacio,114.29258902791145,2021-07-02
San Ignacio,66.1693936477382,2021-07-05
San Ignacio,90.23099133782483,2021-07-09
San Ignacio,84.21559191530316,2021-07-12
San Ignacio,48.12319538017324,2021-07-16
San Ignacio,30.076997112608275,2021-07-19
San Ignacio,36.09239653512993,2021-07-23
San Ignacio,96.24639076034649,2021-07-26
San Ignacio,60.15399422521655,2021-07-30
San Ignacio,54.1385948026949,2021-08-02
San Ignacio,48.12319538017324,2021-08-06
San Ignacio,48.12319538017324,2021-08-09
San Ignacio,42.10779595765158,2021-08-13
San Ignacio,30.076997112608275,2021-08-16
San Nicolas,41.077883667433454,2020-04-13
San Nicolas,49.29346040092015,2020-04-15
San Nicolas,32.86230693394676,2020-04-17
San Nicolas,24.646730200460073,2020-04-20
San Nicolas,16.43115346697338,2020-04-24
San Nicolas,0.0,2020-04-27
San Nicolas,0.0,2020-05-01
San Nicolas,0.0,2020-05-04
San Nicolas,0.0,2020-05-08
San Nicolas,0.0,2020-05-11
San Nicolas,16.43115346697338,2020-05-15
San Nicolas,16.43115346697338,2020-05-18
San Nicolas,32.86230693394676,2020-05-22
San Nicolas,57.50903713440683,2020-05-25
San Nicolas,49.29346040092015,2020-05-29
San Nicolas,32.86230693394676,2020-06-01
San Nicolas,57.50903713440683,2020-06-05
San Nicolas,65.72461386789352,2020-06-08
San Nicolas,57.50903713440683,2020-06-12
San Nicolas,57.50903713440683,2020-06-15
San Nicolas,65.72461386789352,2020-06-19
San Nicolas,57.50903713440683,2020-06-23
San Nicolas,82.15576733486691,2020-06-28
San Nicolas,73.94019060138022,2020-07-01
San Nicolas,106.80249753532698,2020-07-05
San Nicolas,147.88038120276045,2020-07-10
San Nicolas,238.25172527111405,2020-07-13
San Nicolas,295.7607624055209,2020-07-17
San Nicolas,221.82057180414068,2020-07-20
San Nicolas,82.15576733486691,2020-07-24
San Nicolas,57.50903713440683,2020-07-27
San Nicolas,49.29346040092015,2020-07-31
San Nicolas,115.01807426881366,2020-08-03
San Nicolas,139.66480446927375,2020-08-07
San Nicolas,131.44922773578705,2020-08-10
San Nicolas,49.29346040092015,2020-08-14
San Nicolas,49.29346040092015,2020-08-17
San Nicolas,32.86230693394676,2020-08-21
San Nicolas,24.646730200460073,2020-08-24
San Nicolas,90.3713440683536,2020-08-28
San Nicolas,131.44922773578705,2020-08-31
San Nicolas,123.23365100230035,2020-09-04
San Nicolas,115.01807426881366,2020-09-07
San Nicolas,106.80249753532698,2020-09-11
San Nicolas,172.52711140322052,2020-09-14
San Nicolas,164.31153466973382,2020-09-18
San Nicolas,156.09595793624712,2020-09-21
San Nicolas,156.09595793624712,2020-09-25
San Nicolas,147.88038120276045,2020-09-28
San Nicolas,98.5869208018403,2020-10-02
San Nicolas,65.72461386789352,2020-10-05
San Nicolas,24.646730200460073,2020-10-09
San Nicolas,16.43115346697338,2020-10-12
San Nicolas,16.43115346697338,2020-10-16
San Nicolas,16.43115346697338,2020-10-19
San Nicolas,16.43115346697338,2020-10-24
San Nicolas,16.43115346697338,2020-10-26
San Nicolas,24.646730200460073,2020-10-30
San Nicolas,16.43115346697338,2020-11-02
San Nicolas,41.077883667433454,2020-11-06
San Nicolas,65.72461386789352,2020-11-09
San Nicolas,98.5869208018403,2020-11-13
San Nicolas,82.15576733486691,2020-11-16
San Nicolas,65.72461386789352,2020-11-20
San Nicolas,115.01807426881366,2020-11-23
San Nicolas,90.3713440683536,2020-11-27
San Nicolas,98.5869208018403,2020-11-30
San Nicolas,115.01807426881366,2020-12-04
San Nicolas,98.5869208018403,2020-12-07
San Nicolas,90.3713440683536,2020-12-11
San Nicolas,73.94019060138022,2020-12-14
San Nicolas,65.72461386789352,2020-12-18
San Nicolas,82.15576733486691,2020-12-21
San Nicolas,98.5869208018403,2020-12-25
San Nicolas,82.15576733486691,2020-12-28
San Nicolas,123.23365100230035,2021-01-01
San Nicolas,139.66480446927375,2021-01-04
San Nicolas,156.09595793624712,2021-01-08
San Nicolas,147.88038120276045,2021-01-11
San Nicolas,164.31153466973382,2021-01-15
San Nicolas,164.31153466973382,2021-01-18
San Nicolas,98.5869208018403,2021-01-22
San Nicolas,115.01807426881366,2021-01-25
San Nicolas,147.88038120276045,2021-01-29
San Nicolas,180.7426881367072,2021-02-01
San Nicolas,238.25172527111405,2021-02-05
San Nicolas,238.25172527111405,2021-02-08
San Nicolas,172.52711140322052,2021-02-12
San Nicolas,361.4853762734144,2021-02-15
San Nicolas,345.05422280644103,2021-02-19
San Nicolas,353.2697995399277,2021-02-22
San Nicolas,197.1738416036806,2021-02-26
San Nicolas,254.68287873808742,2021-03-01
San Nicolas,262.8984554715741,2021-03-05
San Nicolas,254.68287873808742,2021-03-08
San Nicolas,328.62306933946763,2021-03-12
San Nicolas,287.54518567203417,2021-03-15
San Nicolas,197.1738416036806,2021-03-19
San Nicolas,164.31153466973382,2021-03-22
San Nicolas,197.1738416036806,2021-03-26
San Nicolas,262.8984554715741,2021-03-29
San Nicolas,336.8386460729543,2021-04-02
San Nicolas,402.5632599408478,2021-04-05
San Nicolas,345.05422280644103,2021-04-09
San Nicolas,312.19191587249423,2021-04-12
San Nicolas,262.8984554715741,2021-04-16
San Nicolas,238.25172527111405,2021-04-19
San Nicolas,377.9165297403878,2021-04-23
San Nicolas,377.9165297403878,2021-04-26
San Nicolas,451.856720341768,2021-04-30
San Nicolas,369.7009530069011,2021-05-03
San Nicolas,476.5034505422281,2021-05-07
San Nicolas,435.42556687479464,2021-05-10
San Nicolas,427.2099901413079,2021-05-14
San Nicolas,361.4853762734144,2021-05-17
San Nicolas,542.2280644101215,2021-05-21
San Nicolas,418.99441340782124,2021-05-24
San Nicolas,435.42556687479464,2021-05-28
San Nicolas,534.0124876766349,2021-05-31
San Nicolas,616.1682550115017,2021-06-04
San Nicolas,476.5034505422281,2021-06-07
San Nicolas,262.8984554715741,2021-06-11
San Nicolas,254.68287873808742,2021-06-14
San Nicolas,172.52711140322052,2021-06-18
San Nicolas,271.11403220506077,2021-06-21
San Nicolas,262.8984554715741,2021-06-25
San Nicolas,164.31153466973382,2021-06-28
San Nicolas,41.077883667433454,2021-07-02
San Nicolas,41.077883667433454,2021-07-05
San Nicolas,172.52711140322052,2021-07-09
San Nicolas,320.40749260598096,2021-07-12
San Nicolas,336.8386460729543,2021-07-16
San Nicolas,139.66480446927375,2021-07-19
San Nicolas,57.50903713440683,2021-07-23
San Nicolas,98.5869208018403,2021-07-26
San Nicolas,98.5869208018403,2021-07-30
San Nicolas,41.077883667433454,2021-08-02
San Nicolas,8.21557673348669,2021-08-06
San Nicolas,8.21557673348669,2021-08-09
San Nicolas,8.21557673348669,2021-08-13
San Nicolas,8.21557673348669,2021-08-16
Treguaco,0.0,2020-04-13
Treguaco,0.0,2020-04-15
Treguaco,0.0,2020-04-17
Treguaco,0.0,2020-04-20
Treguaco,0.0,2020-04-24
Treguaco,0.0,2020-04-27
Treguaco,0.0,2020-05-01
Treguaco,0.0,2020-05-04
Treguaco,0.0,2020-05-08
Treguaco,0.0,2020-05-11
Treguaco,0.0,2020-05-15
Treguaco,0.0,2020-05-18
Treguaco,0.0,2020-05-22
Treguaco,0.0,2020-05-25
Treguaco,17.5561797752809,2020-05-29
Treguaco,0.0,2020-06-01
Treguaco,0.0,2020-06-05
Treguaco,17.5561797752809,2020-06-08
Treguaco,35.1123595505618,2020-06-12
Treguaco,35.1123595505618,2020-06-15
Treguaco,0.0,2020-06-19
Treguaco,0.0,2020-06-23
Treguaco,17.5561797752809,2020-06-28
Treguaco,17.5561797752809,2020-07-01
Treguaco,0.0,2020-07-05
Treguaco,0.0,2020-07-10
Treguaco,17.5561797752809,2020-07-13
Treguaco,17.5561797752809,2020-07-17
Treguaco,35.1123595505618,2020-07-20
Treguaco,17.5561797752809,2020-07-24
Treguaco,17.5561797752809,2020-07-27
Treguaco,52.668539325842694,2020-07-31
Treguaco,35.1123595505618,2020-08-03
Treguaco,17.5561797752809,2020-08-07
Treguaco,105.33707865168539,2020-08-10
Treguaco,105.33707865168539,2020-08-14
Treguaco,122.89325842696628,2020-08-17
Treguaco,35.1123595505618,2020-08-21
Treguaco,52.668539325842694,2020-08-24
Treguaco,175.56179775280899,2020-08-28
Treguaco,298.4550561797753,2020-08-31
Treguaco,386.23595505617976,2020-09-04
Treguaco,526.685393258427,2020-09-07
Treguaco,456.46067415730334,2020-09-11
Treguaco,403.7921348314607,2020-09-14
Treguaco,140.4494382022472,2020-09-18
Treguaco,87.78089887640449,2020-09-21
Treguaco,35.1123595505618,2020-09-25
Treguaco,0.0,2020-09-28
Treguaco,140.4494382022472,2020-10-02
Treguaco,210.67415730337078,2020-10-05
Treguaco,158.0056179775281,2020-10-09
Treguaco,122.89325842696628,2020-10-12
Treguaco,52.668539325842694,2020-10-16
Treguaco,122.89325842696628,2020-10-19
Treguaco,35.1123595505618,2020-10-24
Treguaco,35.1123595505618,2020-10-26
Treguaco,0.0,2020-10-30
Treguaco,17.5561797752809,2020-11-02
Treguaco,17.5561797752809,2020-11-06
Treguaco,140.4494382022472,2020-11-09
Treguaco,140.4494382022472,2020-11-13
Treguaco,140.4494382022472,2020-11-16
Treguaco,35.1123595505618,2020-11-20
Treguaco,17.5561797752809,2020-11-23
Treguaco,0.0,2020-11-27
Treguaco,0.0,2020-11-30
Treguaco,0.0,2020-12-04
Treguaco,17.5561797752809,2020-12-07
Treguaco,17.5561797752809,2020-12-11
Treguaco,0.0,2020-12-14
Treguaco,105.33707865168539,2020-12-18
Treguaco,122.89325842696628,2020-12-21
Treguaco,105.33707865168539,2020-12-25
Treguaco,35.1123595505618,2020-12-28
Treguaco,70.2247191011236,2021-01-01
Treguaco,52.668539325842694,2021-01-04
Treguaco,52.668539325842694,2021-01-08
Treguaco,87.78089887640449,2021-01-11
Treguaco,140.4494382022472,2021-01-15
Treguaco,87.78089887640449,2021-01-18
Treguaco,140.4494382022472,2021-01-22
Treguaco,105.33707865168539,2021-01-25
Treguaco,122.89325842696628,2021-01-29
Treguaco,87.78089887640449,2021-02-01
Treguaco,333.5674157303371,2021-02-05
Treguaco,333.5674157303371,2021-02-08
Treguaco,298.4550561797753,2021-02-12
Treguaco,87.78089887640449,2021-02-15
Treguaco,122.89325842696628,2021-02-19
Treguaco,438.9044943820225,2021-02-22
Treguaco,491.57303370786514,2021-02-26
Treguaco,280.8988764044944,2021-03-01
Treguaco,386.23595505617976,2021-03-05
Treguaco,421.34831460674155,2021-03-08
Treguaco,474.0168539325843,2021-03-12
Treguaco,421.34831460674155,2021-03-15
Treguaco,210.67415730337078,2021-03-19
Treguaco,158.0056179775281,2021-03-22
Treguaco,140.4494382022472,2021-03-26
Treguaco,298.4550561797753,2021-03-29
Treguaco,280.8988764044944,2021-04-02
Treguaco,298.4550561797753,2021-04-05
Treguaco,351.12359550561797,2021-04-09
Treguaco,298.4550561797753,2021-04-12
Treguaco,210.67415730337078,2021-04-16
Treguaco,158.0056179775281,2021-04-19
Treguaco,52.668539325842694,2021-04-23
Treguaco,17.5561797752809,2021-04-26
Treguaco,52.668539325842694,2021-04-30
Treguaco,193.11797752808988,2021-05-03
Treguaco,316.0112359550562,2021-05-07
Treguaco,245.78651685393257,2021-05-10
Treguaco,158.0056179775281,2021-05-14
Treguaco,140.4494382022472,2021-05-17
Treguaco,87.78089887640449,2021-05-21
Treguaco,210.67415730337078,2021-05-24
Treguaco,456.46067415730334,2021-05-28
Treguaco,509.1292134831461,2021-05-31
Treguaco,667.1348314606741,2021-06-04
Treguaco,754.9157303370787,2021-06-07
Treguaco,491.57303370786514,2021-06-11
Treguaco,228.23033707865167,2021-06-14
Treguaco,210.67415730337078,2021-06-18
Treguaco,175.56179775280899,2021-06-21
Treguaco,105.33707865168539,2021-06-25
Treguaco,52.668539325842694,2021-06-28
Treguaco,87.78089887640449,2021-07-02
Treguaco,52.668539325842694,2021-07-05
Treguaco,17.5561797752809,2021-07-09
Treguaco,17.5561797752809,2021-07-12
Treguaco,70.2247191011236,2021-07-16
Treguaco,70.2247191011236,2021-07-19
Treguaco,17.5561797752809,2021-07-23
Treguaco,17.5561797752809,2021-07-26
Treguaco,17.5561797752809,2021-07-30
Treguaco,17.5561797752809,2021-08-02
Treguaco,17.5561797752809,2021-08-06
Treguaco,17.5561797752809,2021-08-09
Treguaco,0.0,2021-08-13
Treguaco,0.0,2021-08-16
Yungay,134.43751344375136,2020-04-13
Yungay,91.41750914175091,2020-04-15
Yungay,69.9075069907507,2020-04-17
Yungay,21.510002151000215,2020-04-20
Yungay,16.132501613250163,2020-04-24
Yungay,21.510002151000215,2020-04-27
Yungay,26.88750268875027,2020-05-01
Yungay,43.02000430200043,2020-05-04
Yungay,21.510002151000215,2020-05-08
Yungay,5.377500537750054,2020-05-11
Yungay,16.132501613250163,2020-05-15
Yungay,16.132501613250163,2020-05-18
Yungay,16.132501613250163,2020-05-22
Yungay,10.755001075500108,2020-05-25
Yungay,21.510002151000215,2020-05-29
Yungay,16.132501613250163,2020-06-01
Yungay,21.510002151000215,2020-06-05
Yungay,37.64250376425038,2020-06-08
Yungay,32.265003226500326,2020-06-12
Yungay,32.265003226500326,2020-06-15
Yungay,59.152505915250586,2020-06-19
Yungay,48.39750483975048,2020-06-23
Yungay,112.92751129275112,2020-06-28
Yungay,96.79500967950096,2020-07-01
Yungay,75.28500752850076,2020-07-05
Yungay,48.39750483975048,2020-07-10
Yungay,59.152505915250586,2020-07-13
Yungay,75.28500752850076,2020-07-17
Yungay,80.66250806625081,2020-07-20
Yungay,69.9075069907507,2020-07-24
Yungay,75.28500752850076,2020-07-27
Yungay,75.28500752850076,2020-07-31
Yungay,80.66250806625081,2020-08-03
Yungay,37.64250376425038,2020-08-07
Yungay,48.39750483975048,2020-08-10
Yungay,43.02000430200043,2020-08-14
Yungay,53.77500537750054,2020-08-17
Yungay,37.64250376425038,2020-08-21
Yungay,37.64250376425038,2020-08-24
Yungay,32.265003226500326,2020-08-28
Yungay,26.88750268875027,2020-08-31
Yungay,26.88750268875027,2020-09-04
Yungay,37.64250376425038,2020-09-07
Yungay,32.265003226500326,2020-09-11
Yungay,53.77500537750054,2020-09-14
Yungay,112.92751129275112,2020-09-18
Yungay,112.92751129275112,2020-09-21
Yungay,118.30501183050117,2020-09-25
Yungay,96.79500967950096,2020-09-28
Yungay,43.02000430200043,2020-10-02
Yungay,48.39750483975048,2020-10-05
Yungay,26.88750268875027,2020-10-09
Yungay,26.88750268875027,2020-10-12
Yungay,0.0,2020-10-16
Yungay,10.755001075500108,2020-10-19
Yungay,16.132501613250163,2020-10-24
Yungay,10.755001075500108,2020-10-26
Yungay,16.132501613250163,2020-10-30
Yungay,21.510002151000215,2020-11-02
Yungay,26.88750268875027,2020-11-06
Yungay,21.510002151000215,2020-11-09
Yungay,37.64250376425038,2020-11-13
Yungay,48.39750483975048,2020-11-16
Yungay,53.77500537750054,2020-11-20
Yungay,75.28500752850076,2020-11-23
Yungay,123.68251236825124,2020-11-27
Yungay,75.28500752850076,2020-11-30
Yungay,43.02000430200043,2020-12-04
Yungay,86.04000860400086,2020-12-07
Yungay,129.0600129060013,2020-12-11
Yungay,107.55001075500108,2020-12-14
Yungay,118.30501183050117,2020-12-18
Yungay,112.92751129275112,2020-12-21
Yungay,107.55001075500108,2020-12-25
Yungay,59.152505915250586,2020-12-28
Yungay,86.04000860400086,2021-01-01
Yungay,86.04000860400086,2021-01-04
Yungay,96.79500967950096,2021-01-08
Yungay,161.32501613250162,2021-01-11
Yungay,161.32501613250162,2021-01-15
Yungay,161.32501613250162,2021-01-18
Yungay,220.47752204775222,2021-01-22
Yungay,247.36502473650248,2021-01-25
Yungay,263.4975263497526,2021-01-29
Yungay,182.83501828350182,2021-02-01
Yungay,188.21251882125188,2021-02-05
Yungay,188.21251882125188,2021-02-08
Yungay,225.85502258550224,2021-02-12
Yungay,204.34502043450206,2021-02-15
Yungay,150.5700150570015,2021-02-19
Yungay,102.17251021725103,2021-02-22
Yungay,86.04000860400086,2021-02-26
Yungay,69.9075069907507,2021-03-01
Yungay,134.43751344375136,2021-03-05
Yungay,193.59001935900193,2021-03-08
Yungay,182.83501828350182,2021-03-12
Yungay,172.08001720800172,2021-03-15
Yungay,231.23252312325232,2021-03-19
Yungay,220.47752204775222,2021-03-22
Yungay,220.47752204775222,2021-03-26
Yungay,204.34502043450206,2021-03-29
Yungay,263.4975263497526,2021-04-02
Yungay,252.7425252742525,2021-04-05
Yungay,215.10002151000216,2021-04-09
Yungay,274.25252742525277,2021-04-12
Yungay,328.0275328027533,2021-04-16
Yungay,322.65003226500323,2021-04-19
Yungay,285.00752850075287,2021-04-23
Yungay,268.8750268875027,2021-04-26
Yungay,241.98752419875242,2021-04-30
Yungay,172.08001720800172,2021-05-03
Yungay,182.83501828350182,2021-05-07
Yungay,231.23252312325232,2021-05-10
Yungay,198.96751989675198,2021-05-14
Yungay,193.59001935900193,2021-05-17
Yungay,177.45751774575177,2021-05-21
Yungay,166.70251667025167,2021-05-24
Yungay,177.45751774575177,2021-05-28
Yungay,139.8150139815014,2021-05-31
Yungay,134.43751344375136,2021-06-04
Yungay,204.34502043450206,2021-06-07
Yungay,252.7425252742525,2021-06-11
Yungay,268.8750268875027,2021-06-14
Yungay,193.59001935900193,2021-06-18
Yungay,198.96751989675198,2021-06-21
Yungay,177.45751774575177,2021-06-25
Yungay,129.0600129060013,2021-06-28
Yungay,75.28500752850076,2021-07-02
Yungay,64.53000645300065,2021-07-05
Yungay,48.39750483975048,2021-07-09
Yungay,53.77500537750054,2021-07-12
Yungay,107.55001075500108,2021-07-16
Yungay,112.92751129275112,2021-07-19
Yungay,53.77500537750054,2021-07-23
Yungay,21.510002151000215,2021-07-26
Yungay,16.132501613250163,2021-07-30
Yungay,37.64250376425038,2021-08-02
Yungay,26.88750268875027,2021-08-06
Yungay,5.377500537750054,2021-08-09
Yungay,5.377500537750054,2021-08-13
Yungay,5.377500537750054,2021-08-16
Desconocido Nuble,nan,2020-04-13
Desconocido Nuble,nan,2020-04-15
Desconocido Nuble,nan,2020-04-17
Desconocido Nuble,nan,2020-04-20
Desconocido Nuble,nan,2020-04-24
Desconocido Nuble,nan,2020-04-27
Desconocido Nuble,nan,2020-05-01
Desconocido Nuble,nan,2020-05-04
Desconocido Nuble,nan,2020-05-08
Desconocido Nuble,nan,2020-05-11
Desconocido Nuble,nan,2020-05-15
Desconocido Nuble,nan,2020-05-18
Desconocido Nuble,nan,2020-05-22
Desconocido Nuble,nan,2020-05-25
Desconocido Nuble,nan,2020-05-29
Desconocido Nuble,nan,2020-06-01
Desconocido Nuble,nan,2020-06-05
Desconocido Nuble,nan,2020-06-08
Desconocido Nuble,nan,2020-06-12
Desconocido Nuble,nan,2020-06-15
Desconocido Nuble,nan,2020-06-19
Desconocido Nuble,nan,2020-06-23
Desconocido Nuble,nan,2020-06-28
Desconocido Nuble,nan,2020-07-01
Desconocido Nuble,nan,2020-07-05
Desconocido Nuble,nan,2020-07-10
Desconocido Nuble,nan,2020-07-13
Desconocido Nuble,nan,2020-07-17
Desconocido Nuble,nan,2020-07-20
Desconocido Nuble,nan,2020-07-24
Desconocido Nuble,nan,2020-07-27
Desconocido Nuble,nan,2020-07-31
Desconocido Nuble,nan,2020-08-03
Desconocido Nuble,nan,2020-08-07
Desconocido Nuble,nan,2020-08-10
Desconocido Nuble,nan,2020-08-14
Desconocido Nuble,nan,2020-08-17
Desconocido Nuble,nan,2020-08-21
Desconocido Nuble,nan,2020-08-24
Desconocido Nuble,nan,2020-08-28
Desconocido Nuble,nan,2020-08-31
Desconocido Nuble,nan,2020-09-04
Desconocido Nuble,nan,2020-09-07
Desconocido Nuble,nan,2020-09-11
Desconocido Nuble,nan,2020-09-14
Desconocido Nuble,nan,2020-09-18
Desconocido Nuble,nan,2020-09-21
Desconocido Nuble,nan,2020-09-25
Desconocido Nuble,nan,2020-09-28
Desconocido Nuble,nan,2020-10-02
Desconocido Nuble,nan,2020-10-05
Desconocido Nuble,nan,2020-10-09
Desconocido Nuble,nan,2020-10-12
Desconocido Nuble,nan,2020-10-16
Desconocido Nuble,nan,2020-10-19
Desconocido Nuble,nan,2020-10-24
Desconocido Nuble,nan,2020-10-26
Desconocido Nuble,nan,2020-10-30
Desconocido Nuble,nan,2020-11-02
Desconocido Nuble,nan,2020-11-06
Desconocido Nuble,nan,2020-11-09
Desconocido Nuble,nan,2020-11-13
Desconocido Nuble,nan,2020-11-16
Desconocido Nuble,nan,2020-11-20
Desconocido Nuble,nan,2020-11-23
Desconocido Nuble,nan,2020-11-27
Desconocido Nuble,nan,2020-11-30
Desconocido Nuble,nan,2020-12-04
Desconocido Nuble,nan,2020-12-07
Desconocido Nuble,nan,2020-12-11
Desconocido Nuble,nan,2020-12-14
Desconocido Nuble,nan,2020-12-18
Desconocido Nuble,nan,2020-12-21
Desconocido Nuble,nan,2020-12-25
Desconocido Nuble,nan,2020-12-28
Desconocido Nuble,nan,2021-01-01
Desconocido Nuble,nan,2021-01-04
Desconocido Nuble,nan,2021-01-08
Desconocido Nuble,nan,2021-01-11
Desconocido Nuble,nan,2021-01-15
Desconocido Nuble,nan,2021-01-18
Desconocido Nuble,nan,2021-01-22
Desconocido Nuble,nan,2021-01-25
Desconocido Nuble,nan,2021-01-29
Desconocido Nuble,nan,2021-02-01
Desconocido Nuble,nan,2021-02-05
Desconocido Nuble,nan,2021-02-08
Desconocido Nuble,nan,2021-02-12
Desconocido Nuble,nan,2021-02-15
Desconocido Nuble,nan,2021-02-19
Desconocido Nuble,nan,2021-02-22
Desconocido Nuble,nan,2021-02-26
Desconocido Nuble,nan,2021-03-01
Desconocido Nuble,nan,2021-03-05
Desconocido Nuble,nan,2021-03-08
Desconocido Nuble,nan,2021-03-12
Desconocido Nuble,nan,2021-03-15
Desconocido Nuble,nan,2021-03-19
Desconocido Nuble,nan,2021-03-22
Desconocido Nuble,nan,2021-03-26
Desconocido Nuble,nan,2021-03-29
Desconocido Nuble,nan,2021-04-02
Desconocido Nuble,nan,2021-04-05
Desconocido Nuble,nan,2021-04-09
Desconocido Nuble,nan,2021-04-12
Desconocido Nuble,nan,2021-04-16
Desconocido Nuble,nan,2021-04-19
Desconocido Nuble,nan,2021-04-23
Desconocido Nuble,nan,2021-04-26
Desconocido Nuble,nan,2021-04-30
Desconocido Nuble,nan,2021-05-03
Desconocido Nuble,nan,2021-05-07
Desconocido Nuble,nan,2021-05-10
Desconocido Nuble,nan,2021-05-14
Desconocido Nuble,nan,2021-05-17
Desconocido Nuble,nan,2021-05-21
Desconocido Nuble,nan,2021-05-24
Desconocido Nuble,nan,2021-05-28
Desconocido Nuble,nan,2021-05-31
Desconocido Nuble,nan,2021-06-04
Desconocido Nuble,nan,2021-06-07
Desconocido Nuble,nan,2021-06-11
Desconocido Nuble,nan,2021-06-14
Desconocido Nuble,nan,2021-06-18
Desconocido Nuble,nan,2021-06-21
Desconocido Nuble,nan,2021-06-25
Desconocido Nuble,nan,2021-06-28
Desconocido Nuble,nan,2021-07-02
Desconocido Nuble,nan,2021-07-05
Desconocido Nuble,nan,2021-07-09
Desconocido Nuble,nan,2021-07-12
Desconocido Nuble,nan,2021-07-16
Desconocido Nuble,nan,2021-07-19
Desconocido Nuble,nan,2021-07-23
Desconocido Nuble,nan,2021-07-26
Desconocido Nuble,nan,2021-07-30
Desconocido Nuble,nan,2021-08-02
Desconocido Nuble,nan,2021-08-06
Desconocido Nuble,nan,2021-08-09
Desconocido Nuble,nan,2021-08-13
Desconocido Nuble,nan,2021-08-16
Alto Biobio,0.0,2020-04-13
Alto Biobio,0.0,2020-04-15
Alto Biobio,0.0,2020-04-17
Alto Biobio,0.0,2020-04-20
Alto Biobio,0.0,2020-04-24
Alto Biobio,0.0,2020-04-27
Alto Biobio,0.0,2020-05-01
Alto Biobio,0.0,2020-05-04
Alto Biobio,0.0,2020-05-08
Alto Biobio,0.0,2020-05-11
Alto Biobio,0.0,2020-05-15
Alto Biobio,0.0,2020-05-18
Alto Biobio,14.760147601476016,2020-05-22
Alto Biobio,250.92250922509226,2020-05-25
Alto Biobio,605.1660516605166,2020-05-29
Alto Biobio,1166.0516605166051,2020-06-01
Alto Biobio,974.169741697417,2020-06-05
Alto Biobio,944.649446494465,2020-06-08
Alto Biobio,472.3247232472325,2020-06-12
Alto Biobio,472.3247232472325,2020-06-15
Alto Biobio,265.68265682656823,2020-06-19
Alto Biobio,250.92250922509226,2020-06-23
Alto Biobio,177.1217712177122,2020-06-28
Alto Biobio,118.08118081180812,2020-07-01
Alto Biobio,118.08118081180812,2020-07-05
Alto Biobio,162.36162361623616,2020-07-10
Alto Biobio,221.4022140221402,2020-07-13
Alto Biobio,147.60147601476015,2020-07-17
Alto Biobio,162.36162361623616,2020-07-20
Alto Biobio,59.04059040590406,2020-07-24
Alto Biobio,44.28044280442805,2020-07-27
Alto Biobio,14.760147601476016,2020-07-31
Alto Biobio,14.760147601476016,2020-08-03
Alto Biobio,14.760147601476016,2020-08-07
Alto Biobio,44.28044280442805,2020-08-10
Alto Biobio,29.52029520295203,2020-08-14
Alto Biobio,29.52029520295203,2020-08-17
Alto Biobio,29.52029520295203,2020-08-21
Alto Biobio,14.760147601476016,2020-08-24
Alto Biobio,29.52029520295203,2020-08-28
Alto Biobio,14.760147601476016,2020-08-31
Alto Biobio,29.52029520295203,2020-09-04
Alto Biobio,44.28044280442805,2020-09-07
Alto Biobio,44.28044280442805,2020-09-11
Alto Biobio,59.04059040590406,2020-09-14
Alto Biobio,29.52029520295203,2020-09-18
Alto Biobio,44.28044280442805,2020-09-21
Alto Biobio,29.52029520295203,2020-09-25
Alto Biobio,29.52029520295203,2020-09-28
Alto Biobio,0.0,2020-10-02
Alto Biobio,29.52029520295203,2020-10-05
Alto Biobio,29.52029520295203,2020-10-09
Alto Biobio,29.52029520295203,2020-10-12
Alto Biobio,0.0,2020-10-16
Alto Biobio,0.0,2020-10-19
Alto Biobio,14.760147601476016,2020-10-24
Alto Biobio,14.760147601476016,2020-10-26
Alto Biobio,14.760147601476016,2020-10-30
Alto Biobio,14.760147601476016,2020-11-02
Alto Biobio,29.52029520295203,2020-11-06
Alto Biobio,0.0,2020-11-09
Alto Biobio,0.0,2020-11-13
Alto Biobio,0.0,2020-11-16
Alto Biobio,0.0,2020-11-20
Alto Biobio,0.0,2020-11-23
Alto Biobio,0.0,2020-11-27
Alto Biobio,0.0,2020-11-30
Alto Biobio,29.52029520295203,2020-12-04
Alto Biobio,59.04059040590406,2020-12-07
Alto Biobio,147.60147601476015,2020-12-11
Alto Biobio,428.0442804428044,2020-12-14
Alto Biobio,664.2066420664207,2020-12-18
Alto Biobio,457.56457564575646,2020-12-21
